$GNRMC,161059.000,A,5738.34746,N,01819.11963,E,0.43,165.04,280724,,,A,V*0C
$GNRMC,161100.000,A,5738.34788,N,01819.11902,E,0.91,165.04,280724,,,A,V*0B
$GNRMC,161101.000,A,5738.34632,N,01819.11942,E,1.73,165.04,280724,,,A,V*03
$GNRMC,161102.000,A,5738.34590,N,01819.11919,E,1.59,165.04,280724,,,A,V*0D
$GNRMC,161103.000,A,5738.34546,N,01819.11887,E,1.43,165.04,280724,,,A,V*0A
$GNRMC,161104.000,A,5738.34538,N,01819.11830,E,1.60,165.04,280724,,,A,V*09
$GNRMC,161105.000,A,5738.34405,N,01819.11815,E,1.52,165.04,280724,,,A,V*01
$GNRMC,161106.000,A,5738.34300,N,01819.11800,E,1.60,165.04,280724,,,A,V*05
$GNRMC,161107.000,A,5738.34217,N,01819.11780,E,1.44,165.04,280724,,,A,V*02
